model,displ,cyl,trans,drive,fuel,stnd,underhood_id,veh_class,air_pollution_score,fe_calc_appr,city_mpg,hwy_mpg,cmb_mpg,unadj_cmb_mpg,greenhouse_gas_score,smartway
MAZDA B4000,4.0,6,Auto-L5,2WD,Gasoline,B5,8FMXT04.02EG,pickup,6.0,Drv,15.0,20.0,17.0,21.8343,5,no
MAZDA B4000,4.0,6,Auto-L5,4WD,Gasoline,B5,8FMXT04.02EG,pickup,6.0,Drv,14.0,17.0,15.0,19.318,6,no
MAZDA B4000,4.0,6,Man-5,4WD,Gasoline,B5,8FMXT04.02EG,pickup,6.0,Drv,15.0,19.0,16.0,21.2167,5,no
MAZDA B4000,4.0,6,Auto-L5,2WD,Gasoline,L2,8FMXT04.02EG,pickup,6.0,Drv,15.0,20.0,17.0,21.8343,5,no
MAZDA B4000,4.0,6,Auto-L5,4WD,Gasoline,L2,8FMXT04.02EG,pickup,6.0,Drv,14.0,17.0,15.0,19.318,5,no
MAZDA B4000,4.0,6,Man-5,4WD,Gasoline,L2,8FMXT04.02EG,pickup,6.0,Drv,15.0,19.0,16.0,21.2167,5,no
MAZDA CX-7,2.3,4,Auto-S6,2WD,Gasoline,B5,8TKXT02.35DA,SUV,6.0,Drv,17.0,23.0,19.0,24.892,7,no
MAZDA CX-7,2.3,4,Auto-S6,4WD,Gasoline,B5,8TKXT02.35DA,SUV,6.0,Drv,16.0,22.0,18.0,23.9919,7,no
MAZDA CX-7,2.3,4,Auto-S6,2WD,Gasoline,L2,8TKXT02.35DA,SUV,6.0,Drv,17.0,23.0,19.0,24.892,5,no
MAZDA CX-7,2.3,4,Auto-S6,4WD,Gasoline,L2,8TKXT02.35DA,SUV,6.0,Drv,16.0,22.0,18.0,23.9919,6,no
MAZDA CX-9,3.7,6,Auto-S6,2WD,Gasoline,U2,8TKXT03.75FA,SUV,7.0,Drv,16.0,22.0,18.0,23.5385,5,no
MAZDA CX-9,3.7,6,Auto-S6,4WD,Gasoline,U2,8TKXT03.75FA,SUV,7.0,Drv,15.0,21.0,17.0,22.1503,6,no
MAZDA CX-9,3.7,6,Auto-S6,2WD,Gasoline,B5,8TKXT03.75FA,SUV,6.0,Drv,16.0,22.0,18.0,23.5385,7,no
MAZDA CX-9,3.7,6,Auto-S6,4WD,Gasoline,B5,8TKXT03.75FA,SUV,6.0,Drv,15.0,21.0,17.0,22.1503,7,no
MAZDA MX-5,2.0,4,Auto-S6,2WD,Gasoline,U2,8TKXV02.05FA,small car,7.0,Drv,20.0,27.0,23.0,29.5255,5,yes
MAZDA MX-5,2.0,4,Man-6,2WD,Gasoline,U2,8TKXV02.05FA,small car,7.0,Drv,21.0,28.0,24.0,31.2067,6,yes
MAZDA MX-5,2.0,4,Man-5,2WD,Gasoline,U2,8TKXV02.05FA,small car,7.0,Drv,22.0,27.0,24.0,31.3331,5,yes
MAZDA MX-5,2.0,4,Auto-S6,2WD,Gasoline,B5,8TKXV02.05FA,small car,6.0,Drv,20.0,27.0,23.0,29.5255,6,yes
MAZDA MX-5,2.0,4,Man-6,2WD,Gasoline,B5,8TKXV02.05FA,small car,6.0,Drv,21.0,28.0,24.0,31.2067,5,yes
MAZDA MX-5,2.0,4,Man-5,2WD,Gasoline,B5,8TKXV02.05FA,small car,6.0,Drv,22.0,27.0,24.0,31.3331,5,yes
MAZDA RX-8,1.3,2,Man-6,2WD,Gasoline,B5,8TKXV01.35DA,small car,6.0,Drv,16.0,22.0,18.0,23.8883,5,no
MAZDA RX-8,1.3,2,Auto-S6,2WD,Gasoline,B5,8TKXV01.35DA,small car,6.0,Drv,16.0,23.0,19.0,24.2008,5,no
MAZDA RX-8,1.3,2,Man-6,2WD,Gasoline,L2,8TKXV01.35DA,small car,6.0,Drv,16.0,22.0,18.0,23.8883,4,no
MAZDA RX-8,1.3,2,Auto-S6,2WD,Gasoline,L2,8TKXV01.35DA,small car,6.0,Drv,16.0,23.0,19.0,24.2008,4,no
MAZDA Tribute,2.3,4,Man-5,2WD,Gasoline,U2,8FMXT02.31EF,SUV,7.0,Drv,22.0,28.0,24.0,31.913,4,yes
MAZDA Tribute,2.3,4,Auto-L4,2WD,Gasoline,B5,8FMXT02.31EA,SUV,6.0,Drv,20.0,26.0,22.0,29.2497,4,no
MAZDA Tribute,2.3,4,Man-5,2WD,Gasoline,B5,8FMXT02.31EF,SUV,6.0,Drv,22.0,28.0,24.0,31.913,4,yes
MAZDA Tribute,2.3,4,Auto-L4,4WD,Gasoline,B5,8FMXT02.31EA,SUV,6.0,Drv,19.0,24.0,21.0,27.2048,4,no
MAZDA Tribute,2.3,4,Auto-L4,2WD,Gasoline,L2,8FMXT02.31EA,SUV,6.0,Drv,20.0,26.0,22.0,29.2497,3,no
MAZDA Tribute,2.3,4,Auto-L4,4WD,Gasoline,L2,8FMXT02.31EA,SUV,6.0,Drv,19.0,24.0,21.0,27.2048,3,no
MAZDA Tribute,3.0,6,Auto-L4,2WD,Gasoline,B5,8FMXT03.01EB,SUV,6.0,Drv,18.0,24.0,20.0,26.3806,4,no
MAZDA Tribute,3.0,6,Auto-L4,4WD,Gasoline,B5,8FMXT03.02EC,SUV,6.0,Drv,17.0,22.0,19.0,24.6595,4,no
MAZDA Tribute,3.0,6,Auto-L4,2WD,Gasoline,L2,8FMXT03.01EB,SUV,6.0,Drv,18.0,24.0,20.0,26.3806,4,no
MAZDA Tribute,3.0,6,Auto-L4,4WD,Gasoline,L2,8FMXT03.02EC,SUV,6.0,Drv,17.0,22.0,19.0,24.6595,4,no
MAZDA Tribute Hybrid,2.3,4,Auto-AV,2WD,Gasoline,S2,8FMXT02.32ZE,SUV,9.0,Drv,34.0,30.0,32.0,43.7088,3,yes
MAZDA Tribute Hybrid,2.3,4,Auto-AV,4WD,Gasoline,S2,8FMXT02.32ZE,SUV,9.0,Drv,29.0,27.0,28.0,38.219,3,yes
MAZDA Tribute Hybrid,2.3,4,Auto-AV,2WD,Gasoline,B3,8FMXT02.32ZE,SUV,8.0,Drv,34.0,30.0,32.0,43.7088,5,yes
MAZDA Tribute Hybrid,2.3,4,Auto-AV,4WD,Gasoline,B3,8FMXT02.32ZE,SUV,8.0,Drv,29.0,27.0,28.0,38.219,5,yes
MERCEDES-BENZ C300,3.0,6,Man-6,2WD,Gasoline,B4,8MBXV03.5BN4,small car,7.0,Drv,18.0,26.0,21.0,26.8575,5,yes
MERCEDES-BENZ C300,3.0,6,Auto-L7,2WD,ethanol/gas,B5,8MBXV03.0U2A,small car,6.0,Drv,13.0,19.0,15.0,19.7699,5,no
MERCEDES-BENZ C300,3.0,6,Auto-L7,2WD,ethanol/gas,L2,8MBXV03.0U2A,small car,6.0,Drv,13.0,19.0,15.0,19.7699,5,no
MERCEDES-BENZ C350,3.5,6,Auto-L7,2WD,Gasoline,B4,8MBXV03.5BN4,small car,7.0,Drv,17.0,25.0,20.0,25.8353,5,yes
MERCEDES-BENZ CL550,5.5,8,Auto-L7,2WD,Gasoline,U2,8MBXB05.5U2A,small car,7.0,Drv,14.0,21.0,17.0,21.5854,5,no
MERCEDES-BENZ CL550,5.5,8,Auto-L7,2WD,Gasoline,B5,8MBXB05.5U2A,small car,6.0,Drv,14.0,21.0,17.0,21.5854,5,no
MERCEDES-BENZ CL600,5.5,12,Auto-L5,2WD,Gasoline,B5,8MBXV06.0L2A,small car,6.0,Drv,11.0,17.0,13.0,16.6649,5,no
MERCEDES-BENZ CL600,5.5,12,Auto-L5,2WD,Gasoline,L2,8MBXV06.0L2A,small car,6.0,Drv,11.0,17.0,13.0,16.6649,5,no
MERCEDES-BENZ CL63 AMG,6.2,8,Auto-S7,2WD,Gasoline,B5,8MBXB06.3L2A,small car,6.0,Drv,11.0,18.0,14.0,17.39,5,no
MERCEDES-BENZ CL63 AMG,6.2,8,Auto-S7,2WD,Gasoline,L2,8MBXB06.3L2A,small car,6.0,Drv,11.0,18.0,14.0,17.39,4,no
MERCEDES-BENZ CL65 AMG,5.5,12,Auto-S5,2WD,Gasoline,B5,8MBXV06.0L2A,small car,6.0,Drv,11.0,17.0,13.0,16.8416,4,no
MERCEDES-BENZ CL65 AMG,5.5,12,Auto-S5,2WD,Gasoline,L2,8MBXV06.0L2A,small car,6.0,Drv,11.0,17.0,13.0,16.8416,4,no
MERCEDES-BENZ CLK350,3.5,6,Auto-L7,2WD,Gasoline,B4,8MBXV03.5BN4,small car,7.0,Drv,17.0,25.0,20.0,26.9756,4,yes
MERCEDES-BENZ CLK350 Cabriolet,3.5,6,Auto-L7,2WD,Gasoline,B4,8MBXV03.5BN4,small car,7.0,Drv,17.0,25.0,20.0,25.8697,4,yes
MERCEDES-BENZ CLK550,5.5,8,Auto-L7,2WD,Gasoline,B4,8MBXV05.5BN4,small car,7.0,Drv,15.0,22.0,17.0,22.1871,4,no
MERCEDES-BENZ CLK550 Cabriolet,5.5,8,Auto-L7,2WD,Gasoline,B4,8MBXV05.5BN4,small car,7.0,Drv,15.0,21.0,17.0,21.8924,5,no
MERCEDES-BENZ CLK63 AMG,6.2,8,Auto-S7,2WD,Gasoline,B5,8MBXB06.3L2A,small car,6.0,Drv,12.0,19.0,14.0,18.1105,5,no
MERCEDES-BENZ CLK63 AMG,6.2,8,Auto-S7,2WD,Gasoline,L2,8MBXB06.3L2A,small car,6.0,Drv,12.0,19.0,14.0,18.1105,5,no
MERCEDES-BENZ CLK63 AMG Cabriolet,6.2,8,Auto-S7,2WD,Gasoline,B5,8MBXB06.3L2A,small car,6.0,Drv,12.0,18.0,14.0,17.6711,5,no
MERCEDES-BENZ CLK63 AMG Cabriolet,6.2,8,Auto-S7,2WD,Gasoline,L2,8MBXB06.3L2A,small car,6.0,Drv,12.0,18.0,14.0,17.6711,5,no
MERCEDES-BENZ CLS550,5.5,8,Auto-L7,2WD,Gasoline,B4,8MBXV05.5BN4,small car,7.0,Drv,14.0,21.0,16.0,21.1376,5,no
MERCEDES-BENZ CLS63 AMG,6.2,8,Auto-S7,2WD,Gasoline,B5,8MBXB06.3L2A,small car,6.0,Drv,12.0,18.0,14.0,18.2107,4,no
MERCEDES-BENZ CLS63 AMG,6.2,8,Auto-S7,2WD,Gasoline,L2,8MBXB06.3L2A,small car,6.0,Drv,12.0,18.0,14.0,18.2107,4,no
MERCEDES-BENZ E320 Bluetec,3.0,6,Auto-L7,2WD,diesel,B8,8MBXV03.0BN8,midsize car,3.0,Drv,23.0,32.0,26.0,34.6809,4,no
MERCEDES-BENZ E350,3.5,6,Auto-L7,2WD,Gasoline,S2,8MBXV03.5S2A,midsize car,9.0,Drv,17.0,24.0,19.0,24.8679,4,no
MERCEDES-BENZ E350,3.5,6,Auto-L7,2WD,Gasoline,B4,8MBXV03.5BN4,midsize car,7.0,Drv,17.0,24.0,19.0,24.8679,4,no
MERCEDES-BENZ E350,3.5,6,Auto-L7,2WD,Gasoline,B4,8MBXV03.5S2A,midsize car,7.0,Drv,17.0,24.0,19.0,24.8679,4,no
MERCEDES-BENZ E550,5.5,8,Auto-L7,2WD,Gasoline,B4,8MBXV05.5BN4,midsize car,7.0,Drv,15.0,22.0,17.0,22.5424,4,no
MERCEDES-BENZ E550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,U2,8MBXB05.5U2A,midsize car,7.0,Drv,13.0,19.0,16.0,19.9254,4,no
MERCEDES-BENZ E550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,B5,8MBXB05.5U2A,midsize car,6.0,Drv,13.0,19.0,16.0,19.9254,3,no
MERCEDES-BENZ E63 AMG,6.2,8,Auto-S7,2WD,Gasoline,B5,8MBXB06.3L2A,midsize car,6.0,Drv,12.0,19.0,15.0,18.6241,2,no
MERCEDES-BENZ E63 AMG,6.2,8,Auto-S7,2WD,Gasoline,L2,8MBXB06.3L2A,midsize car,6.0,Drv,12.0,19.0,15.0,18.6241,2,no
MERCEDES-BENZ E63 AMG Wagon,6.2,8,Auto-S7,2WD,Gasoline,B5,8MBXB06.3L2A,station wagon,6.0,Drv,12.0,18.0,14.0,18.2927,1,no
MERCEDES-BENZ E63 AMG Wagon,6.2,8,Auto-S7,2WD,Gasoline,L2,8MBXB06.3L2A,station wagon,6.0,Drv,12.0,18.0,14.0,18.2927,1,no
MERCEDES-BENZ G500,5.0,8,Auto-L7,4WD,Gasoline,B5,8MBXT05.5L2A,SUV,6.0,Drv,12.0,15.0,13.0,16.4789,5,no
MERCEDES-BENZ G500,5.0,8,Auto-L7,4WD,Gasoline,L2,8MBXT05.5L2A,SUV,6.0,Drv,12.0,15.0,13.0,16.4789,5,no
MERCEDES-BENZ G55 AMG,5.4,8,Auto-L5,4WD,Gasoline,B5,8MBXT05.5L2A,SUV,6.0,Drv,11.0,13.0,12.0,15.1536,5,no
MERCEDES-BENZ G55 AMG,5.4,8,Auto-L5,4WD,Gasoline,L2,8MBXT05.5L2A,SUV,6.0,Drv,11.0,13.0,12.0,15.1536,5,no
MERCEDES-BENZ GL320 CDI 4Matic,3.0,6,Auto-L7,4WD,diesel,B10,8MBXT03.0B10,SUV,1.0,Drv,18.0,24.0,20.0,26.5701,5,no
MERCEDES-BENZ GL450 4Matic,4.6,8,Auto-L7,4WD,Gasoline,U2,8MBXB05.5U2A,SUV,7.0,Drv,13.0,18.0,15.0,19.0099,5,no
MERCEDES-BENZ GL450 4Matic,4.6,8,Auto-L7,4WD,Gasoline,B5,8MBXB05.5U2A,SUV,6.0,Drv,13.0,18.0,15.0,19.0099,5,no
MERCEDES-BENZ GL550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,U2,8MBXB05.5U2A,SUV,7.0,Drv,13.0,17.0,14.0,18.5119,5,no
MERCEDES-BENZ GL550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,B5,8MBXB05.5U2A,SUV,6.0,Drv,13.0,17.0,14.0,18.5119,5,no
MERCEDES-BENZ ML320 CDI 4Matic,3.0,6,Auto-L7,4WD,diesel,B10,8MBXT03.0B10,SUV,1.0,Drv,18.0,24.0,21.0,26.8962,5,no
MERCEDES-BENZ ML350 4Matic,3.5,6,Auto-L7,4WD,Gasoline,U2,8MBXB03.5U2A,SUV,7.0,Drv,15.0,20.0,17.0,21.4786,3,no
MERCEDES-BENZ ML350 4Matic,3.5,6,Auto-L7,4WD,Gasoline,B5,8MBXB03.5U2A,SUV,6.0,Drv,15.0,20.0,17.0,21.4786,4,no
MERCEDES-BENZ ML550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,U2,8MBXB05.5U2A,SUV,7.0,Drv,13.0,18.0,15.0,19.2178,4,no
MERCEDES-BENZ ML550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,B5,8MBXB05.5U2A,SUV,6.0,Drv,13.0,18.0,15.0,19.2178,3,no
MERCEDES-BENZ Maybach 57,5.5,12,Auto-L5,2WD,Gasoline,B5,8MBXV06.0L2A,large car,6.0,Drv,10.0,16.0,12.0,15.2945,4,no
MERCEDES-BENZ Maybach 57,5.5,12,Auto-L5,2WD,Gasoline,L2,8MBXV06.0L2A,large car,6.0,Drv,10.0,16.0,12.0,15.2945,4,no
MERCEDES-BENZ Maybach 57S,6.0,12,Auto-L5,2WD,Gasoline,B5,8MBXV06.0L2A,large car,6.0,Drv,10.0,16.0,12.0,15.2106,4,no
MERCEDES-BENZ Maybach 57S,6.0,12,Auto-L5,2WD,Gasoline,L2,8MBXV06.0L2A,large car,6.0,Drv,10.0,16.0,12.0,15.2106,3,no
MERCEDES-BENZ Maybach 62,5.5,12,Auto-L5,2WD,Gasoline,B5,8MBXV06.0L2A,large car,6.0,Drv,10.0,16.0,12.0,15.2945,4,no
MERCEDES-BENZ Maybach 62,5.5,12,Auto-L5,2WD,Gasoline,L2,8MBXV06.0L2A,large car,6.0,Drv,10.0,16.0,12.0,15.2945,4,no
MERCEDES-BENZ Maybach 62S,6.0,12,Auto-L5,2WD,Gasoline,B5,8MBXV06.0L2A,large car,6.0,Drv,10.0,16.0,12.0,15.2106,3,no
MERCEDES-BENZ Maybach 62S,6.0,12,Auto-L5,2WD,Gasoline,L2,8MBXV06.0L2A,large car,6.0,Drv,10.0,16.0,12.0,15.2106,3,no
MERCEDES-BENZ R320 CDI 4Matic,3.0,6,Auto-L7,4WD,diesel,B10,8MBXT03.0B10,SUV,1.0,Drv,18.0,24.0,21.0,26.9374,3,no
MERCEDES-BENZ R350,3.5,6,Auto-L7,2WD,Gasoline,U2,8MBXB03.5U2A,SUV,7.0,Drv,15.0,20.0,17.0,21.507,10,no
MERCEDES-BENZ R350,3.5,6,Auto-L7,2WD,Gasoline,B5,8MBXB03.5U2A,SUV,6.0,Drv,15.0,20.0,17.0,21.507,10,no
MERCEDES-BENZ R350 4Matic,3.5,6,Auto-L7,4WD,Gasoline,U2,8MBXB03.5U2A,SUV,7.0,Drv,15.0,19.0,16.0,21.2717,5,no
MERCEDES-BENZ R350 4Matic,3.5,6,Auto-L7,4WD,Gasoline,B5,8MBXB03.5U2A,SUV,6.0,Drv,15.0,19.0,16.0,21.2717,5,no
MERCEDES-BENZ S550,5.5,8,Auto-L7,2WD,Gasoline,U2,8MBXB05.5U2A,large car,7.0,Drv,14.0,21.0,16.0,21.1725,6,no
MERCEDES-BENZ S550,5.5,8,Auto-L7,2WD,Gasoline,B5,8MBXB05.5U2A,large car,6.0,Drv,14.0,21.0,16.0,21.1725,6,no
MERCEDES-BENZ S550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,U2,8MBXB05.5U2A,large car,7.0,Drv,14.0,20.0,16.0,21.3495,7,no
MERCEDES-BENZ S550 4Matic,5.5,8,Auto-L7,4WD,Gasoline,B5,8MBXB05.5U2A,large car,6.0,Drv,14.0,20.0,16.0,21.3495,7,no
MERCEDES-BENZ S600,5.5,12,Auto-L5,2WD,Gasoline,B5,8MBXV06.0L2A,large car,6.0,Drv,11.0,17.0,13.0,17.0634,7,no
MERCEDES-BENZ S600,5.5,12,Auto-L5,2WD,Gasoline,L2,8MBXV06.0L2A,large car,6.0,Drv,11.0,17.0,13.0,17.0634,7,no
MERCEDES-BENZ S63 AMG,6.2,8,Auto-S7,2WD,Gasoline,B5,8MBXB06.3L2A,large car,6.0,Drv,11.0,17.0,13.0,17.0634,6,no
MERCEDES-BENZ S63 AMG,6.2,8,Auto-S7,2WD,Gasoline,L2,8MBXB06.3L2A,large car,6.0,Drv,11.0,17.0,13.0,17.0634,6,no
MERCEDES-BENZ S65 AMG,6.0,12,Auto-S5,2WD,Gasoline,B5,8MBXV06.0L2A,large car,6.0,Drv,11.0,17.0,13.0,16.6054,6,no
MERCEDES-BENZ S65 AMG,6.0,12,Auto-S5,2WD,Gasoline,L2,8MBXV06.0L2A,large car,6.0,Drv,11.0,17.0,13.0,16.6054,6,no
MERCEDES-BENZ SL55 AMG,5.4,8,Auto-S5,2WD,Gasoline,B5,8MBXV05.5L2A,small car,6.0,Drv,12.0,17.0,14.0,18.0705,6,no
MERCEDES-BENZ SL55 AMG,5.4,8,Auto-S5,2WD,Gasoline,L2,8MBXV05.5L2A,small car,6.0,Drv,12.0,17.0,14.0,18.0705,6,no
MERCEDES-BENZ SL550,5.5,8,Auto-L7,2WD,Gasoline,U2,8MBXB05.5U2A,small car,7.0,Drv,14.0,21.0,16.0,20.6392,5,no
MERCEDES-BENZ SL550,5.5,8,Auto-L7,2WD,Gasoline,B5,8MBXB05.5U2A,small car,6.0,Drv,14.0,21.0,16.0,20.6392,5,no
MERCEDES-BENZ SL600,5.5,12,Auto-L5,2WD,Gasoline,B5,8MBXV06.0L2A,small car,6.0,Drv,11.0,18.0,14.0,17.3605,6,no
MERCEDES-BENZ SL600,5.5,12,Auto-L5,2WD,Gasoline,L2,8MBXV06.0L2A,small car,6.0,Drv,11.0,18.0,14.0,17.3605,6,no
MERCEDES-BENZ SL65 AMG,6.0,12,Auto-S5,2WD,Gasoline,B5,8MBXV06.0L2A,small car,6.0,Drv,11.0,18.0,14.0,17.4521,4,no
MERCEDES-BENZ SL65 AMG,6.0,12,Auto-S5,2WD,Gasoline,L2,8MBXV06.0L2A,small car,6.0,Drv,11.0,18.0,14.0,17.4521,4,no
MERCEDES-BENZ SLK280,3.0,6,Man-6,2WD,Gasoline,B4,8MBXV03.5BN4,small car,7.0,Drv,17.0,25.0,20.0,26.0747,3,yes
MERCEDES-BENZ SLK280,3.0,6,Auto-L7,2WD,Gasoline,B4,8MBXV03.5BN4,small car,7.0,Drv,18.0,24.0,20.0,26.1804,3,yes
MERCEDES-BENZ SLK350,3.5,6,Man-6,2WD,Gasoline,B4,8MBXV03.5BN4,small car,7.0,Drv,16.0,23.0,19.0,24.481,10,no
MERCEDES-BENZ SLK350,3.5,6,Auto-L7,2WD,Gasoline,B4,8MBXV03.5BN4,small car,7.0,Drv,17.0,23.0,19.0,24.9963,10,no
MERCEDES-BENZ SLK55 AMG,5.4,8,Auto-S7,2WD,Gasoline,B5,8MBXV05.5L2A,small car,6.0,Drv,14.0,20.0,16.0,20.9981,10,no
MERCEDES-BENZ SLK55 AMG,5.4,8,Auto-S7,2WD,Gasoline,L2,8MBXV05.5L2A,small car,6.0,Drv,14.0,20.0,16.0,20.9981,10,no
MERCEDES-BENZ SLR,5.4,8,Auto-S5,2WD,Gasoline,B5,8MBXV05.5L2A,small car,6.0,Drv,12.0,16.0,13.0,16.8499,10,no
MERCEDES-BENZ SLR,5.4,8,Auto-S5,2WD,Gasoline,L2,8MBXV05.5L2A,small car,6.0,Drv,12.0,16.0,13.0,16.8499,10,no
MERCURY Grand Marquis FFV,4.6,8,Auto-L4,2WD,ethanol/gas,B5,8FMXV04.6VEF,large car,6.0,Drv,11.0,16.0,13.0,16.9467,9,no
MERCURY Mariner,2.3,4,Auto-L4,2WD,Gasoline,B5,8FMXT02.31EA,SUV,6.0,Drv,20.0,26.0,22.0,29.2497,9,no
MERCURY Mariner,2.3,4,Auto-L4,4WD,Gasoline,B5,8FMXT02.31EA,SUV,6.0,Drv,19.0,24.0,21.0,27.2048,7,no
MERCURY Mariner,2.3,4,Auto-L4,2WD,Gasoline,L2,8FMXT02.31EA,SUV,6.0,Drv,20.0,26.0,22.0,29.2497,7,no
MERCURY Mariner,2.3,4,Auto-L4,4WD,Gasoline,L2,8FMXT02.31EA,SUV,6.0,Drv,19.0,24.0,21.0,27.2048,5,no
MERCURY Mariner,3.0,6,Auto-L4,2WD,Gasoline,B5,8FMXT03.01EB,SUV,6.0,Drv,18.0,24.0,20.0,26.3806,5,no
MERCURY Mariner,3.0,6,Auto-L4,4WD,Gasoline,B5,8FMXT03.02EC,SUV,6.0,Drv,17.0,22.0,19.0,24.6595,6,no
MERCURY Mariner,3.0,6,Auto-L4,2WD,Gasoline,L2,8FMXT03.01EB,SUV,6.0,Drv,18.0,24.0,20.0,26.3806,6,no
MERCURY Mariner,3.0,6,Auto-L4,4WD,Gasoline,L2,8FMXT03.02EC,SUV,6.0,Drv,17.0,22.0,19.0,24.6595,6,no
MERCURY Mariner Hybrid,2.3,4,Auto-AV,2WD,Gasoline,S2,8FMXT02.32ZE,SUV,9.0,Drv,34.0,30.0,32.0,43.7088,6,yes
MERCURY Mariner Hybrid,2.3,4,Auto-AV,4WD,Gasoline,S2,8FMXT02.32ZE,SUV,9.0,Drv,29.0,27.0,28.0,38.219,6,yes
MERCURY Mariner Hybrid,2.3,4,Auto-AV,2WD,Gasoline,B3,8FMXT02.32ZE,SUV,8.0,Drv,34.0,30.0,32.0,43.7088,6,yes
MERCURY Mariner Hybrid,2.3,4,Auto-AV,4WD,Gasoline,B3,8FMXT02.32ZE,SUV,8.0,Drv,29.0,27.0,28.0,38.219,6,yes
MERCURY Milan,2.3,4,Auto-L5,2WD,Gasoline,S2,8FMXV02.3VZT,midsize car,9.0,Drv,20.0,28.0,23.0,30.5711,6,yes
MERCURY Milan,3.0,6,Auto-L6,4WD,Gasoline,U2,8FMXV03.0VEK,midsize car,7.0,Drv,17.0,25.0,20.0,25.3634,9,yes
MERCURY Milan,3.0,6,Auto-L6,2WD,Gasoline,U2,8FMXV03.0VEK,midsize car,7.0,Drv,18.0,26.0,21.0,26.9331,9,yes
MERCURY Milan,2.3,4,Auto-L5,2WD,Gasoline,B5,8FMXV02.3VEU,midsize car,6.0,Drv,20.0,28.0,23.0,30.5711,5,yes
MERCURY Milan,2.3,4,Man-5,2WD,Gasoline,B5,8FMXV02.3VEU,midsize car,6.0,Drv,20.0,29.0,23.0,30.7843,5,yes
MERCURY Milan,3.0,6,Auto-L6,4WD,Gasoline,B5,8FMXV03.0VEK,midsize car,6.0,Drv,17.0,25.0,20.0,25.3634,5,no
MERCURY Milan,3.0,6,Auto-L6,2WD,Gasoline,B5,8FMXV03.0VEK,midsize car,6.0,Drv,18.0,26.0,21.0,26.9331,5,no
MERCURY Mountaineer,4.0,6,Auto-L5,2WD,Gasoline,B4,8FMXT04.03DB,SUV,7.0,Drv,14.0,20.0,16.0,20.8425,10,no
MERCURY Mountaineer,4.0,6,Auto-L5,4WD,Gasoline,B4,8FMXT04.03DB,SUV,7.0,Drv,13.0,19.0,15.0,19.6132,10,no
MERCURY Mountaineer,4.6,8,Auto-L6,2WD,Gasoline,U2,8FMXT04.63BX,SUV,7.0,Drv,13.0,20.0,16.0,19.9678,7,no
MERCURY Mountaineer,4.6,8,Auto-L6,2WD,Gasoline,U2,8FMXT04.63EZ,SUV,7.0,Drv,13.0,20.0,16.0,19.9678,7,no
MERCURY Mountaineer,4.6,8,Auto-L6,4WD,Gasoline,U2,8FMXT04.63BX,SUV,7.0,Drv,13.0,19.0,15.0,18.9287,7,no
MERCURY Mountaineer,4.6,8,Auto-L6,4WD,Gasoline,U2,8FMXT04.63EZ,SUV,7.0,Drv,13.0,19.0,15.0,18.9287,7,no
MERCURY Mountaineer,4.6,8,Auto-L6,2WD,Gasoline,B5,8FMXT04.63EZ,SUV,6.0,Drv,13.0,20.0,16.0,19.9678,4,no
MERCURY Mountaineer,4.6,8,Auto-L6,4WD,Gasoline,B5,8FMXT04.63EZ,SUV,6.0,Drv,13.0,19.0,15.0,18.9287,4,no
MERCURY Sable,3.5,6,Auto-L6,4WD,Gasoline,S2,8FMXV03.51ZL,large car,9.0,Drv,17.0,24.0,19.0,24.8679,4,no
MERCURY Sable,3.5,6,Auto-L6,2WD,Gasoline,S2,8FMXV03.51ZL,large car,9.0,Drv,18.0,28.0,22.0,28.0113,4,yes
MERCURY Sable,3.5,6,Auto-L6,4WD,Gasoline,B5,8FMXV03.5VEP,large car,6.0,Drv,17.0,24.0,19.0,24.8679,3,no
MERCURY Sable,3.5,6,Auto-L6,2WD,Gasoline,B5,8FMXV03.5VEP,large car,6.0,Drv,18.0,28.0,22.0,28.0113,3,no
MINI Mini Cooper Convertible,1.6,4,Auto-AV,2WD,Gasoline,B5,8BMXV01.6R52,small car,6.0,Drv,25.0,33.0,28.0,33.1406,5,yes
MINI Mini Cooper Convertible,1.6,4,Man-5,2WD,Gasoline,B5,8BMXV01.6R52,small car,6.0,Drv,26.0,35.0,29.0,34.4194,5,yes
MINI Mini Cooper Convertible,1.6,4,Auto-AV,2WD,Gasoline,L2,8BMXV01.6R52,small car,6.0,Drv,25.0,33.0,28.0,33.1406,4,yes
MINI Mini Cooper Convertible,1.6,4,Man-5,2WD,Gasoline,L2,8BMXV01.6R52,small car,6.0,Drv,26.0,35.0,29.0,34.4194,4,yes
MINI Mini Cooper S Convertible,1.6,4,Auto-S6,2WD,Gasoline,B5,8BMXV01.6R52,small car,6.0,Drv,22.0,31.0,26.0,29.7892,5,yes
MINI Mini Cooper S Convertible,1.6,4,Man-6,2WD,Gasoline,B5,8BMXV01.6R52,small car,6.0,Drv,24.0,31.0,27.0,31.4201,5,yes
